subject,featuregraph_object_id,start_index,peak_index,end_index,is_complete,period_seconds,full_excursion,temporal_symmetry,excluded_by_ann1,excluded_by_ann2,excluded_by_both_annotators
4,68,24755.0,24756.0,24757.0,True,0.016,0.0,1.0,True,True,True
4,69,24757.0,24758.0,24759.0,True,0.016,0.0,1.0,True,True,True
4,70,24759.0,24760.0,24761.0,True,0.016,0.0,1.0,True,True,True
4,71,24761.0,24762.0,24763.0,True,0.016,0.0,1.0,True,True,True
4,72,24763.0,24764.0,24772.0,True,0.016,0.00602999999999998,0.2222222222222222,True,True,True
4,75,25817.0,25865.0,25912.0,True,1.92,0.04216000000000003,0.9894736842105263,True,True,True
4,89,31625.0,31765.0,31781.0,True,3.04,0.06627,0.20512820512820518,True,True,True
4,91,32191.0,32325.0,32330.0,True,2.576,0.07529999999999998,0.07194244604316546,True,True,True
4,93,32671.0,32725.0,32754.0,True,1.872,0.05421999999999999,0.6987951807228916,True,True,True
4,104,37234.0,37289.0,37325.0,True,1.96,0.05723,0.7912087912087912,True,True,True
4,110,39565.0,39625.0,39670.0,True,2.192,0.048199999999999965,0.8571428571428572,True,True,True
4,127,46361.0,46465.0,46484.0,True,2.424,0.060240000000000016,0.3089430894308943,True,True,True
4,129,46952.0,47007.0,47035.0,True,1.968,0.05120000000000002,0.6746987951807228,True,True,True
4,134,48919.0,48920.0,48932.0,True,1.88,0.0030100000000000127,0.15384615384615385,True,True,True
4,135,48932.0,48933.0,48944.0,True,0.104,0.015060000000000018,0.16666666666666663,True,True,True
4,136,48944.0,48945.0,48946.0,True,0.096,0.0,1.0,True,True,True
4,145,52500.0,52563.0,52583.0,True,2.16,0.08433999999999997,0.4819277108433735,True,True,True
4,158,58183.0,58184.0,58185.0,True,1.816,0.0,1.0,True,True,True
4,159,58185.0,58186.0,58187.0,True,0.016,0.0,1.0,True,True,True
5,1,324.0,695.0,738.0,True,,0.24145,0.20772946859903385,True,True,True
5,3,1025.0,1157.0,1593.0,True,2.464,1.0,0.46478873239436624,True,True,True
5,4,1593.0,1916.0,1932.0,True,6.072,0.23069,0.0943952802359882,True,True,True
5,6,2327.0,2461.0,2890.0,True,3.096,1.0,0.4760213143872114,True,True,True
5,8,3482.0,3705.0,4120.0,True,2.688,1.0,0.6990595611285266,True,True,True
5,9,4120.0,4296.0,4320.0,True,4.728,0.18377,0.24,True,True,True
5,10,4320.0,4597.0,4645.0,True,2.408,0.09384,0.29538461538461536,True,True,True
5,12,4803.0,4931.0,5367.0,True,1.392,1.0,0.45390070921985815,True,True,True
5,13,5367.0,5589.0,5605.0,True,5.264,0.19257,0.134453781512605,True,True,True
5,14,5605.0,5741.0,5768.0,True,1.216,0.07918,0.3312883435582822,True,True,True
5,15,5768.0,6009.0,6408.0,True,2.144,1.0,0.753125,True,True,True
5,16,6408.0,6969.0,7077.0,True,7.68,0.24829,0.3228699551569507,True,True,True
5,17,7077.0,7121.0,7169.0,True,1.216,0.04887,0.9565217391304348,True,True,True
5,18,7169.0,7279.0,7331.0,True,1.264,0.10751999999999998,0.6419753086419753,True,True,True
5,19,7331.0,7332.0,7334.0,True,0.424,0.0009800000000000086,0.6666666666666667,True,True,True
5,20,7334.0,7335.0,7337.0,True,0.024,0.0009699999999999986,0.6666666666666667,True,True,True
5,21,7337.0,7338.0,7339.0,True,0.024,0.0019600000000000173,1.0,True,True,True
5,22,7339.0,7340.0,7342.0,True,0.016,0.002929999999999988,0.6666666666666667,True,True,True
5,23,7342.0,7343.0,7345.0,True,0.024,0.0048900000000000055,0.6666666666666667,True,True,True
5,24,7345.0,7346.0,7348.0,True,0.024,0.003909999999999997,0.6666666666666667,True,True,True
5,25,7348.0,7349.0,7351.0,True,0.024,0.002929999999999988,0.6666666666666667,True,True,True
5,26,7351.0,7352.0,7354.0,True,0.024,0.0019500000000000073,0.6666666666666667,True,True,True
5,27,7354.0,7355.0,7357.0,True,0.024,0.0019600000000000173,0.6666666666666667,True,True,True
5,28,7357.0,7358.0,7360.0,True,0.024,0.0009699999999999986,0.6666666666666667,True,True,True
5,29,7360.0,7361.0,7363.0,True,0.024,0.0009800000000000086,0.6666666666666667,True,True,True
5,30,7363.0,7364.0,7366.0,True,0.024,0.0019500000000000073,0.6666666666666667,True,True,True
5,31,7366.0,7367.0,7369.0,True,0.024,0.0009799999999999809,0.6666666666666667,True,True,True
5,32,7369.0,7370.0,7371.0,True,0.024,0.0009800000000000086,1.0,True,True,True
5,33,7371.0,7372.0,7374.0,True,0.016,0.0019499999999999795,0.6666666666666667,True,True,True
5,34,7374.0,7375.0,7377.0,True,0.024,0.0009800000000000086,0.6666666666666667,True,True,True
5,35,7377.0,7378.0,7380.0,True,0.024,0.0009699999999999986,0.6666666666666667,True,True,True
5,36,7380.0,7381.0,7382.0,True,0.024,0.0009800000000000086,1.0,True,True,True
5,37,7382.0,7545.0,7924.0,True,1.312,1.0,0.6014760147601477,True,True,True
5,39,8531.0,8763.0,9208.0,True,3.312,1.0,0.6853766617429837,True,True,True
5,40,9208.0,9574.0,9626.0,True,6.488,0.25709,0.24880382775119614,True,True,True
5,42,9853.0,10049.0,10510.0,True,2.56,1.0,0.5966514459665144,True,True,True
5,44,11060.0,11185.0,11612.0,True,1.888,1.0,0.4528985507246377,True,True,True
5,45,11612.0,11797.0,11851.0,True,4.896,0.21603,0.4518828451882845,True,True,True
5,46,11851.0,12185.0,12576.0,True,3.104,1.0,0.9213793103448276,True,True,True
5,47,12576.0,13023.0,13143.0,True,6.704,0.25122,0.42328042328042326,True,True,True
5,48,13143.0,13181.0,13229.0,True,1.264,0.04691999999999999,0.8837209302325582,True,True,True
5,49,13229.0,13447.0,13857.0,True,2.128,1.0,0.694267515923567,True,True,True
5,51,14679.0,14807.0,15220.0,True,2.56,1.0,0.4731977818853974,True,True,True
5,52,15220.0,15391.0,15409.0,True,4.672,0.1652,0.19047619047619047,True,True,True
5,53,15409.0,15624.0,15809.0,True,1.864,0.10752999999999999,0.925,True,True,True
5,54,15809.0,15937.0,16386.0,True,2.504,1.0,0.44367417677642984,True,True,True
5,55,16386.0,16775.0,16932.0,True,6.704,0.2434,0.575091575091575,True,True,True
5,56,16932.0,17017.0,17065.0,True,1.936,0.030299999999999994,0.7218045112781954,True,True,True
5,58,17251.0,17379.0,17808.0,True,1.68,1.0,0.45960502692998206,True,True,True
5,59,17808.0,18091.0,18116.0,True,5.696,0.24438,0.16233766233766234,True,True,True
5,61,18412.0,18541.0,18966.0,True,1.984,1.0,0.46570397111913353,True,True,True
5,62,18966.0,19471.0,19519.0,True,7.44,0.23851,0.17359855334538876,True,True,True
5,63,19519.0,19622.0,19773.0,True,1.208,0.041059999999999985,0.8110236220472441,True,True,True
5,64,19773.0,19777.0,19818.0,True,1.24,0.012709999999999999,0.1777777777777778,True,True,True
5,65,19818.0,19929.0,20050.0,True,1.216,0.04593999999999998,0.9568965517241379,True,True,True
5,66,20050.0,20161.0,20203.0,True,1.856,0.03616999999999998,0.5490196078431373,True,True,True
5,67,20203.0,20347.0,20794.0,True,1.488,1.0,0.4873096446700508,True,True,True
5,69,21427.0,21542.0,21550.0,True,2.472,0.06548999999999999,0.13008130081300817,True,True,True
5,70,21550.0,21683.0,22086.0,True,1.128,1.0,0.49626865671641796,True,True,True
5,72,22568.0,22610.0,22620.0,True,1.224,0.027370000000000005,0.3846153846153846,True,True,True
5,73,22620.0,22751.0,23172.0,True,1.128,1.0,0.4746376811594203,True,True,True
5,74,23172.0,23651.0,24081.0,True,7.2,1.0,0.9460946094609461,True,True,True
5,75,24081.0,24705.0,25124.0,True,8.432,1.0,0.8034515819750719,True,True,True
5,76,25124.0,25337.0,25446.0,True,5.056,0.22483,0.6770186335403727,True,True,True
5,78,25783.0,25927.0,26350.0,True,2.128,1.0,0.5079365079365079,True,True,True
5,79,26350.0,26801.0,26851.0,True,6.992,0.2434,0.19960079840319356,True,True,True
5,81,27198.0,27325.0,27756.0,True,2.904,1.0,0.4551971326164874,True,True,True
5,82,27756.0,28113.0,28218.0,True,6.304,0.23754,0.4545454545454546,True,True,True
5,83,28218.0,28425.0,28527.0,True,2.496,0.03811999999999999,0.6601941747572815,True,True,True
5,85,28692.0,28833.0,29223.0,True,1.464,1.0,0.5310734463276836,True,True,True
5,87,29836.0,29983.0,30380.0,True,2.336,1.0,0.5404411764705883,True,True,True
5,88,30380.0,30607.0,30625.0,True,4.992,0.20919,0.14693877551020407,True,True,True
5,89,30625.0,30761.0,30885.0,True,1.232,0.07527,0.9538461538461538,True,True,True
5,91,31178.0,31311.0,31728.0,True,1.904,1.0,0.48363636363636364,True,True,True
5,92,31728.0,32145.0,32234.0,True,6.672,0.24145,0.3517786561264822,True,True,True
5,93,32234.0,32371.0,32712.0,True,1.808,1.0,0.5732217573221757,True,True,True
5,94,32712.0,32951.0,33056.0,True,4.64,0.23069,0.6104651162790697,True,True,True
5,95,33056.0,33191.0,33192.0,True,1.92,0.061590000000000006,0.014705882352941124,True,True,True
5,96,33192.0,33331.0,33730.0,True,1.12,1.0,0.516728624535316,True,True,True
5,97,33730.0,33925.0,33976.0,True,4.752,0.19746,0.41463414634146345,True,True,True
5,99,34305.0,34441.0,34848.0,True,2.192,1.0,0.5009208103130756,True,True,True
5,101,35495.0,35627.0,36028.0,True,2.512,1.0,0.49530956848030017,True,True,True
5,102,36028.0,36389.0,36511.0,True,6.096,0.24536,0.505175983436853,True,True,True
5,103,36511.0,36777.0,36883.0,True,3.104,0.11144000000000001,0.5698924731182795,True,True,True
5,104,36883.0,37055.0,37488.0,True,2.224,1.0,0.568595041322314,True,True,True
5,105,37488.0,38077.0,38185.0,True,8.176,0.24633,0.30989956958393117,True,True,True
5,106,38185.0,38385.0,38439.0,True,2.464,0.05181000000000002,0.4251968503937008,True,True,True
5,107,38439.0,38667.0,39156.0,True,2.256,1.0,0.6359832635983264,True,True,True
5,108,39156.0,39687.0,39962.0,True,8.16,0.25709,0.6823821339950372,True,True,True
5,110,40219.0,40347.0,40758.0,True,1.616,1.0,0.4749536178107606,True,True,True
5,112,41360.0,41489.0,41912.0,True,2.272,1.0,0.46739130434782605,True,True,True
5,113,41912.0,42196.0,42218.0,True,5.656,0.22483,0.14379084967320266,True,True,True
5,114,42218.0,42329.0,42392.0,True,1.064,0.08211000000000002,0.7241379310344828,True,True,True
5,116,42658.0,42787.0,43222.0,True,2.192,1.0,0.45744680851063835,True,True,True
5,117,43222.0,43657.0,43672.0,True,6.96,0.24536,0.06666666666666665,True,True,True
5,119,43940.0,44069.0,44454.0,True,2.064,1.0,0.5019455252918288,True,True,True
5,120,44454.0,44726.0,44745.0,True,5.256,0.2346,0.13058419243986252,True,True,True
5,122,45004.0,45165.0,45608.0,True,2.304,1.0,0.5331125827814569,True,True,True
5,123,45608.0,45845.0,45870.0,True,5.44,0.20821,0.19083969465648853,True,True,True
5,124,45870.0,45995.0,45997.0,True,1.2,0.07526,0.03149606299212604,True,True,True
5,125,45997.0,46097.0,46289.0,True,0.816,0.07331000000000001,0.6849315068493151,True,True,True
5,126,46289.0,46309.0,46353.0,True,1.696,0.017600000000000005,0.625,True,True,True
5,127,46353.0,46493.0,46591.0,True,1.472,0.06939999999999999,0.8235294117647058,True,True,True
5,129,46717.0,46847.0,47290.0,True,1.24,1.0,0.4537521815008726,True,True,True
5,130,47290.0,47496.0,47550.0,True,5.192,0.22287,0.41538461538461535,True,True,True
5,131,47550.0,47806.0,47925.0,True,2.48,0.08894999999999997,0.6346666666666667,True,True,True
5,132,47925.0,48055.0,48466.0,True,1.992,1.0,0.4805914972273567,True,True,True
5,133,48466.0,48877.0,49068.0,True,6.576,0.24731,0.6345514950166113,True,True,True
5,135,49282.0,49407.0,49856.0,True,1.128,1.0,0.4355400696864111,True,True,True
5,136,49856.0,50108.0,50130.0,True,5.608,0.22092,0.16058394160583944,True,True,True
5,137,50130.0,50239.0,50306.0,True,1.048,0.05376,0.7613636363636364,True,True,True
5,138,50306.0,50307.0,50314.0,True,0.544,0.0019500000000000073,0.25,True,True,True
5,139,50314.0,50315.0,50323.0,True,0.064,0.0009799999999999809,0.2222222222222222,True,True,True
5,140,50323.0,50324.0,50331.0,True,0.072,0.003909999999999997,0.25,True,True,True
5,141,50331.0,50332.0,50340.0,True,0.064,0.005860000000000004,0.2222222222222222,True,True,True
5,142,50340.0,50511.0,50864.0,True,1.432,1.0,0.6526717557251909,True,True,True
5,143,50864.0,51019.0,51041.0,True,4.064,0.20235,0.24858757062146897,True,True,True
5,145,51469.0,51603.0,52022.0,True,2.192,1.0,0.484629294755877,True,True,True
5,146,52022.0,52218.0,52260.0,True,4.92,0.20039,0.3529411764705882,True,True,True
5,148,52574.0,52769.0,52808.0,True,2.64,0.06450999999999998,0.33333333333333337,True,True,True
5,149,52808.0,52941.0,53384.0,True,1.376,1.0,0.4618055555555556,True,True,True
5,151,54023.0,54147.0,54261.0,True,2.472,0.07330999999999999,0.957983193277311,True,True,True
5,152,54261.0,54405.0,54828.0,True,2.064,1.0,0.5079365079365079,True,True,True
5,153,54828.0,55043.0,55070.0,True,5.104,0.18573,0.22314049586776863,True,True,True
5,155,55326.0,55357.0,55442.0,True,1.184,0.04593999999999998,0.5344827586206897,True,True,True
5,156,55442.0,55573.0,56012.0,True,1.728,1.0,0.45964912280701753,True,True,True
5,157,56012.0,56417.0,56536.0,True,6.752,0.2434,0.4541984732824428,True,True,True
5,158,56536.0,56537.0,56539.0,True,0.96,0.0009800000000000086,0.6666666666666667,True,True,True
5,159,56539.0,56755.0,57204.0,True,1.744,1.0,0.649624060150376,True,True,True
5,160,57204.0,57539.0,57585.0,True,6.272,0.23851,0.24146981627296593,True,True,True
5,161,57585.0,57821.0,58254.0,True,2.256,1.0,0.7055306427503737,True,True,True
5,162,58254.0,58617.0,58626.0,True,6.368,0.22776,0.048387096774193505,True,True,True
5,163,58626.0,58865.0,59290.0,True,1.984,1.0,0.7198795180722892,True,True,True
5,164,59290.0,59510.0,59545.0,True,5.16,0.20137,0.27450980392156865,True,True,True
5,165,59545.0,59829.0,59840.0,True,2.552,0.09090999999999999,0.07457627118644072,True,True,True
6,34,12335.0,12357.0,12570.0,True,1.056,0.964809,0.18723404255319154,False,False,False
7,1,98.0,142.0,369.0,True,,0.9921799,0.32472324723247237,False,False,False
7,127,47241.0,47396.0,47646.0,True,3.136,1.0,0.7654320987654322,False,False,False
7,128,47646.0,47670.0,47713.0,True,2.192,0.129029,0.7164179104477613,True,True,True
8,1,98.0,252.0,369.0,True,,0.25513,0.8634686346863468,False,False,False
8,20,6732.0,6806.0,6832.0,True,1.816,0.08994000000000002,0.52,True,True,True
8,41,13826.0,13849.0,13866.0,True,1.472,0.029320000000000013,0.85,True,True,True
8,49,16236.0,16261.0,16293.0,True,1.568,0.04692000000000002,0.8771929824561404,True,True,True
8,57,18717.0,18733.0,18759.0,True,1.392,0.04985000000000003,0.7619047619047619,True,True,True
8,65,21266.0,21358.0,21382.0,True,1.96,0.07625000000000001,0.4137931034482759,True,True,True
8,67,21717.0,21733.0,21749.0,True,1.536,0.025409999999999988,1.0,True,True,True
8,106,34998.0,35019.0,35045.0,True,1.512,0.050829999999999986,0.8936170212765957,True,True,True
8,110,36015.0,36016.0,36017.0,True,1.432,0.0019600000000000173,1.0,True,True,True
8,113,36741.0,36755.0,36791.0,True,1.36,0.037150000000000016,0.56,True,True,True
8,157,52052.0,52077.0,52113.0,True,1.52,0.04495999999999997,0.819672131147541,True,True,True
8,160,52842.0,52899.0,52920.0,True,1.856,0.06647000000000003,0.5384615384615384,True,True,True
9,1,131.0,317.0,497.0,True,,0.28054999999999997,0.9836065573770492,False,False,False
9,54,19986.0,19987.0,19991.0,True,1.368,0.0,0.4,True,True,True
9,55,19991.0,19992.0,19996.0,True,0.04,0.0009800000000000086,0.4,True,True,True
9,56,19996.0,19997.0,20000.0,True,0.04,0.0,0.5,True,True,True
9,57,20000.0,20001.0,20005.0,True,0.032,0.0009800000000000086,0.4,True,True,True
9,58,20005.0,20006.0,20009.0,True,0.04,0.0009800000000000086,0.5,True,True,True
10,3,837.0,870.0,916.0,True,1.496,0.14563000000000004,0.8354430379746836,True,True,True
10,80,31099.0,31149.0,31285.0,True,3.0,0.0368932,0.5376344086021505,True,False,False
10,94,36694.0,36696.0,36810.0,True,1.304,0.355337,0.03448275862068961,True,False,False
10,97,37446.0,37601.0,37639.0,True,2.992,0.095144,0.3937823834196891,True,True,True
10,138,53821.0,53846.0,53965.0,True,3.064,0.069902,0.3472222222222222,True,False,False
10,151,58546.0,58755.0,59095.0,True,1.808,1.9864000000000002,0.761384335154827,True,False,False
11,3,1274.0,1500.0,1532.0,True,4.016,0.51833,0.24806201550387597,True,True,True
11,5,1815.0,1825.0,1929.0,True,1.248,0.18826500000000002,0.17543859649122806,True,True,True
11,8,2793.0,2991.0,3192.0,True,3.696,0.79462,0.9924812030075187,False,False,False
11,9,3192.0,3303.0,3379.0,True,2.496,0.40586,0.8128342245989305,True,False,False
11,13,4741.0,5008.0,5009.0,True,4.232,0.68704,0.007462686567164201,False,True,False
11,36,15706.0,15745.0,15861.0,True,1.344,0.5843499999999999,0.5032258064516129,True,True,True
11,41,18105.0,18106.0,18110.0,True,2.424,0.0,0.4,True,True,True
11,42,18110.0,18111.0,18115.0,True,0.04,0.0,0.4,True,True,True
11,43,18115.0,18116.0,18117.0,True,0.04,0.0,1.0,True,True,True
11,44,18117.0,18125.0,18148.0,True,0.072,0.029340000000000005,0.5161290322580645,True,True,True
11,57,24083.0,24116.0,24147.0,True,2.312,0.05623,0.96875,True,True,True
11,83,37284.0,37327.0,37377.0,True,1.952,0.061125,0.9247311827956989,True,True,True
11,101,45594.0,45605.0,45790.0,True,1.312,1.3912,0.11224489795918369,True,True,True
11,103,46125.0,46245.0,46360.0,True,2.032,0.74083,0.9787234042553191,True,False,False
11,127,57179.0,57180.0,57181.0,True,2.44,0.0,1.0,True,True,True
11,129,57690.0,57769.0,57795.0,True,2.544,0.07335000000000001,0.49523809523809526,True,True,True
13,1,98.0,163.0,366.0,True,,0.15347,0.4850746268656716,False,True,False
13,17,6097.0,6099.0,6212.0,True,0.928,0.11143999999999998,0.034782608695652195,True,True,True
13,18,6212.0,6327.0,6638.0,True,1.824,0.16715999999999998,0.539906103286385,False,False,False
13,20,6999.0,7226.0,7356.0,True,3.6,0.13587,0.7282913165266107,False,True,False
13,21,7356.0,7567.0,7790.0,True,2.728,0.11925000000000002,0.9723502304147466,False,False,False
13,23,8237.0,8357.0,8461.0,True,2.72,0.12707000000000002,0.9285714285714286,True,False,False
13,24,8461.0,8465.0,8675.0,True,0.864,0.13294,0.03738317757009346,False,True,False
13,31,10946.0,11160.0,11357.0,True,3.512,0.12805,0.9586374695863747,False,False,False
13,36,12954.0,13069.0,13180.0,True,2.704,0.13979,0.9823008849557522,True,False,False
13,37,13180.0,13181.0,13292.0,True,0.896,0.12024000000000001,0.017857142857142905,False,True,False
13,39,13517.0,13521.0,13732.0,True,0.904,0.17106,0.037209302325581395,False,True,False
13,41,14078.0,14196.0,14424.0,True,2.704,0.11339000000000002,0.6820809248554913,False,False,False
13,42,14424.0,14648.0,14871.0,True,3.616,0.16032,0.9977628635346756,False,False,False
13,43,14871.0,14988.0,14993.0,True,2.72,0.12121000000000001,0.08196721311475408,True,False,False
13,44,14993.0,15099.0,15213.0,True,0.888,0.10557,0.9636363636363636,False,False,False
13,45,15213.0,15437.0,15574.0,True,2.704,0.13588,0.7590027700831025,False,False,False
13,46,15574.0,15575.0,15606.0,True,1.104,0.016620000000000024,0.0625,True,True,True
13,47,15606.0,15607.0,15637.0,True,0.256,0.02052000000000001,0.06451612903225812,True,True,True
13,49,16001.0,16117.0,16227.0,True,2.712,0.10069,0.9734513274336283,False,False,False
13,50,16227.0,16235.0,16344.0,True,0.944,0.09285999999999997,0.1367521367521367,True,True,True
13,51,16344.0,16463.0,16571.0,True,1.824,0.14467000000000002,0.9515418502202643,True,False,False
13,52,16571.0,16575.0,16697.0,True,0.896,0.10558000000000001,0.06349206349206349,False,True,False
13,65,21430.0,21545.0,21548.0,True,2.736,0.14368999999999998,0.05084745762711862,True,False,False
13,67,21862.0,21863.0,21866.0,True,1.664,0.006840000000000013,0.5,True,True,True
13,68,21866.0,21867.0,21870.0,True,0.032,0.005869999999999986,0.5,True,True,True
13,70,22219.0,22333.0,22443.0,True,2.672,0.11828,0.9821428571428571,False,False,False
13,71,22443.0,22445.0,22560.0,True,0.896,0.10460000000000003,0.03418803418803418,True,True,True
13,72,22560.0,22674.0,22675.0,True,1.832,0.13782999999999998,0.017391304347826098,True,False,False
13,75,23348.0,23467.0,23679.0,True,2.736,0.13588,0.7190332326283988,False,False,False
13,78,24359.0,24361.0,24465.0,True,0.92,0.10851,0.037735849056603765,True,True,True
13,79,24465.0,24581.0,24697.0,True,1.76,0.12805,1.0,False,False,False
13,80,24697.0,24700.0,24881.0,True,0.952,0.12512,0.03260869565217395,True,True,True
13,82,25147.0,25148.0,25260.0,True,0.992,0.11046000000000003,0.017699115044247815,True,True,True
13,85,25935.0,25937.0,26044.0,True,0.896,0.11340000000000003,0.03669724770642202,True,True,True
13,87,26266.0,26273.0,26481.0,True,0.92,0.13685,0.06511627906976747,True,True,True
13,89,26830.0,26948.0,27053.0,True,2.696,0.11241000000000001,0.9417040358744395,False,False,False
13,90,27053.0,27057.0,27163.0,True,0.872,0.11729999999999999,0.07272727272727275,True,True,True
13,92,27503.0,27505.0,27555.0,True,1.776,0.09580000000000002,0.07692307692307687,True,True,True
13,97,29070.0,29182.0,29188.0,True,2.632,0.13391999999999998,0.10169491525423724,True,False,False
13,99,29512.0,29635.0,29852.0,True,2.704,0.12512999999999996,0.7235294117647059,False,False,False
13,100,29852.0,29965.0,29972.0,True,2.64,0.10850000000000001,0.1166666666666667,True,False,False
13,101,29972.0,30081.0,30203.0,True,0.928,0.10556999999999997,0.9437229437229437,False,True,False
13,104,31085.0,31203.0,31311.0,True,2.736,0.09971000000000002,0.9557522123893806,True,False,False
13,105,31311.0,31312.0,31426.0,True,0.872,0.10557,0.017391304347826098,False,True,False
13,109,32436.0,32437.0,32558.0,True,0.896,0.11338999999999999,0.016393442622950838,False,True,False
13,111,32886.0,32889.0,32994.0,True,0.88,0.11730000000000002,0.05555555555555558,True,True,True
13,113,33221.0,33225.0,33338.0,True,0.896,0.10166000000000003,0.06837606837606836,True,True,True
13,114,33338.0,33457.0,33461.0,True,1.856,0.13587000000000002,0.06504065040650409,True,False,False
13,115,33461.0,33462.0,33467.0,True,0.04,0.014670000000000016,0.33333333333333337,True,True,True
13,116,33467.0,33468.0,33472.0,True,0.048,0.012709999999999999,0.4,True,True,True
13,117,33472.0,33473.0,33477.0,True,0.04,0.011730000000000018,0.4,True,True,True
13,118,33477.0,33478.0,33483.0,True,0.04,0.011730000000000018,0.33333333333333337,True,True,True
13,119,33483.0,33484.0,33488.0,True,0.048,0.0048799999999999955,0.4,True,True,True
13,120,33488.0,33489.0,33493.0,True,0.04,0.0048900000000000055,0.4,True,True,True
13,121,33493.0,33494.0,33499.0,True,0.04,0.0048799999999999955,0.33333333333333337,True,True,True
13,122,33499.0,33500.0,33504.0,True,0.048,0.0019600000000000173,0.4,True,True,True
13,123,33504.0,33505.0,33509.0,True,0.04,0.0009799999999999809,0.4,True,True,True
13,124,33509.0,33510.0,33515.0,True,0.04,0.0009799999999999809,0.33333333333333337,True,True,True
13,125,33515.0,33516.0,33520.0,True,0.048,0.003910000000000025,0.4,True,True,True
13,126,33520.0,33521.0,33525.0,True,0.04,0.006849999999999967,0.4,True,True,True
13,127,33525.0,33526.0,33531.0,True,0.04,0.009780000000000011,0.33333333333333337,False,True,False
13,128,33531.0,33532.0,33536.0,True,0.048,0.007819999999999994,0.4,True,True,True
13,129,33536.0,33537.0,33541.0,True,0.04,0.005869999999999986,0.4,True,True,True
13,130,33541.0,33542.0,33547.0,True,0.04,0.01368999999999998,0.33333333333333337,True,True,True
13,131,33547.0,33548.0,33552.0,True,0.048,0.010759999999999992,0.4,True,True,True
13,132,33552.0,33553.0,33557.0,True,0.04,0.009780000000000011,0.4,True,True,True
13,133,33557.0,33561.0,33683.0,True,0.064,0.11241000000000001,0.06349206349206349,True,True,True
13,136,34457.0,34573.0,34586.0,True,2.672,0.14174,0.20155038759689925,True,False,False
13,142,36468.0,36589.0,36591.0,True,3.168,0.13001000000000001,0.03252032520325199,False,False,False
13,143,36591.0,36699.0,36796.0,True,0.88,0.09482000000000002,0.9463414634146341,True,True,True
13,146,37483.0,37597.0,37700.0,True,2.72,0.10752999999999999,0.9493087557603687,True,False,False
13,147,37700.0,37707.0,37821.0,True,0.88,0.12317,0.11570247933884292,False,True,False
13,148,37821.0,37936.0,38045.0,True,1.832,0.12511999999999998,0.9732142857142857,True,False,False
13,149,38045.0,38049.0,38165.0,True,0.904,0.12023,0.06666666666666665,False,True,False
13,150,38165.0,38277.0,38383.0,True,1.824,0.10851000000000002,0.9724770642201834,False,False,False
13,151,38383.0,38390.0,38505.0,True,0.904,0.10752999999999999,0.11475409836065575,True,True,True
13,152,38505.0,38620.0,38631.0,True,1.84,0.09090999999999999,0.17460317460317465,False,False,False
13,153,38631.0,38733.0,38845.0,True,0.904,0.1134,0.9532710280373832,True,True,True
